"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","DEWP_ATTRIBUTES","FRSHTT","FRSHTT_ATTRIBUTES","GUST","GUST_ATTRIBUTES","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","MXSPD","MXSPD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","SNDP","SNDP_ATTRIBUTES","STP","STP_ATTRIBUTES","TEMP","TEMP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-15","  63.8"," 6","000000",,"999.9",,"  77.0"," ","  64.4"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.7"," 6","  9.8"," 6","  3.7"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-16","  64.0"," 5","000000",,"999.9",,"  75.2"," ","  64.4"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.5"," 5","  8.9"," 5","  6.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-17","  64.8"," 5","000000",,"999.9",,"  77.0"," ","  64.4"," ","  6.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  68.7"," 5","  8.7"," 5","  4.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-18","  65.8"," 4","000000",,"999.9",,"  75.2"," ","  68.0","*","  6.0",," 0.02","B","9999.9"," 0","999.9",,"999.9"," 0","  69.8"," 4","  7.5"," 4","  5.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-19","  65.3"," 4","000000",,"999.9",,"  75.2"," ","  68.0","*","  6.0",," 0.00","A","9999.9"," 0","999.9",,"999.9"," 0","  69.3"," 4","  8.5"," 4","  3.0"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-20","  66.2"," 5","000000",,"999.9",,"  75.2"," ","  64.4"," ","  9.9",," 0.43","G","9999.9"," 0","999.9",,"999.9"," 0","  69.1"," 5","  6.8"," 5","  4.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-21","  65.8"," 4","000000",,"999.9",,"  73.4"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.3"," 4","  7.9"," 4","  4.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-22","  66.7"," 4","000000",,"999.9",,"  77.0","*","  68.0","*"," 14.0",," 0.00","A","9999.9"," 0","999.9",,"999.9"," 0","  72.5"," 4","  7.5"," 4","  4.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-23","  65.3"," 6","000000",,"999.9",,"  78.8"," ","  66.2"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.5"," 6","  7.2"," 6","  3.3"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-24","  66.9"," 5","000000",,"999.9",,"  77.0"," ","  68.0"," ","  8.9",," 0.08","G","9999.9"," 0","999.9",,"999.9"," 0","  72.0"," 5","  8.0"," 5","  4.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-25","  66.7"," 4","000000",,"999.9",,"  77.0"," ","  66.2"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.4"," 4","  9.3"," 4","  2.8"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-26","  65.3"," 6","000000",,"999.9",,"  78.8"," ","  66.2"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.0"," 6","  9.3"," 6","  3.2"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-27","  64.8"," 5","000000",,"999.9",,"  80.6"," ","  68.0"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.1"," 5","  9.3"," 5","  5.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-28","  65.5"," 5","000000",,"999.9",,"  82.4"," ","  68.0"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.8"," 5","  8.9"," 5","  6.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-29","  65.6"," 6","000000",,"999.9",,"  77.0","*","  68.0"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.4"," 6","  9.3"," 6","  4.8"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-30","  65.9"," 6","000000",,"999.9",,"  78.8"," ","  68.0"," ","  8.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.5"," 6","  7.8"," 6","  3.5"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-01-31","  66.6"," 5","000000",,"999.9",,"  77.0"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.5"," 5","  7.3"," 5","  3.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-02","  65.3"," 6","010000",,"999.9",,"  73.4"," ","  64.4"," "," 12.0",," 0.79","G","9999.9"," 0","999.9",,"999.9"," 0","  67.1"," 6","  4.5"," 6","  4.3"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-03","  64.4"," 5","000000",,"999.9",,"  71.6","*","  66.2"," "," 12.0",," 0.04","G","9999.9"," 0","999.9",,"999.9"," 0","  69.4"," 5","  6.7"," 5","  4.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-04","  65.5"," 5","010000",,"999.9",,"  71.6"," ","  64.4"," ","  8.0",," 0.02","G","9999.9"," 0","999.9",,"999.9"," 0","  68.0"," 5","  5.8"," 5","  5.0"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-05","  64.8"," 5","010000",,"999.9",,"  71.6","*","  64.4"," ","  8.0",," 0.75","G","9999.9"," 0","999.9",,"999.9"," 0","  66.9"," 5","  5.6"," 5","  3.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-06","  64.4"," 5","000000",,"999.9",,"  73.4","*","  64.4"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  68.7"," 5","  8.5"," 5","  3.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-07","  64.4"," 5","010000",,"999.9",,"  75.2","*","  64.4","*"," 14.0",," 0.00","H","9999.9"," 0","999.9",,"999.9"," 0","  69.8"," 5","  6.5"," 5","  7.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-08","  64.4"," 4","000000",,"999.9",,"  75.2"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.6"," 4","  9.3"," 4","  4.0"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-09","  65.6"," 6","000000",,"999.9",,"  77.0"," ","  64.4"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.9"," 6","  8.4"," 6","  4.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-11","  64.8"," 4","000000",,"999.9",,"  78.8"," ","  73.4","*","  9.9",," 0.00","B","9999.9"," 0","999.9",,"999.9"," 0","  75.7"," 4","  7.8"," 4","  6.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-12","  66.6"," 4","000000",,"999.9",,"  80.6"," ","  71.6","*","  8.0",," 0.00","B","9999.9"," 0","999.9",,"999.9"," 0","  75.7"," 4","  5.9"," 4","  5.0"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-13","  64.4"," 5","000000",,"999.9",,"  78.8"," ","  66.2"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.8"," 5","  6.5"," 5","  4.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-14","  62.6"," 4","000000",,"999.9",,"  77.0","*","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.8"," 4","  6.8"," 4","  3.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-16","  63.5"," 4","000000",,"999.9",,"  78.8"," ","  71.6","*","  8.0",," 0.00","B","9999.9"," 0","999.9",,"999.9"," 0","  73.4"," 4","  6.8"," 4","  5.7"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-17","  64.0"," 5","100000",,"999.9",,"  77.0"," ","  64.4"," ","  8.0",," 0.24","G","9999.9"," 0","999.9",,"999.9"," 0","  69.1"," 5","  5.3"," 5","  4.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-18","  65.1"," 5","000000",,"999.9",,"  75.2"," ","  68.0","*","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.9"," 5","  6.0"," 5","  4.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-20","  64.9"," 4","000010",,"999.9",,"  77.0"," ","  68.0","*","  8.0",," 0.00","B","9999.9"," 0","999.9",,"999.9"," 0","  70.3"," 4","  6.8"," 4","  6.0"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-21","  64.4"," 5","000000",,"999.9",,"  73.4"," ","  64.4"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.2"," 5","  7.5"," 5","  5.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-22","  64.8"," 5","000000",,"999.9",,"  75.2"," ","  66.2"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.0"," 5","  7.0"," 5","  4.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-23","  64.8"," 5","000000",,"999.9",,"  77.0"," ","  64.4"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.5"," 5","  7.0"," 5","  7.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-24","  63.8"," 6","000000",,"999.9",,"  77.0"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.2"," 6","  6.7"," 6","  5.8"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-26","  63.2"," 6","000000",,"999.9",,"  78.8"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.5"," 6","  7.1"," 6","  2.8"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-27","  60.8"," 5","000000",,"999.9",,"  78.8"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.0"," 5","  6.0"," 5","  3.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-28","  63.7"," 5","000000",,"999.9",,"  78.8","*","  68.0"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.5"," 5","  4.7"," 5","  3.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-02-29","  63.7"," 5","000000",,"999.9",,"  78.8"," ","  66.2"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.0"," 5","  5.7"," 5","  3.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-01","  64.8"," 5","000000",,"999.9",,"  78.8"," ","  66.2"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.6"," 5","  5.6"," 5","  4.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-02","  63.3"," 5","000000",,"999.9",,"  75.2","*","  66.2"," ","  6.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.6"," 5","  5.5"," 5","  2.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-03","  64.8"," 5","000000",,"999.9",,"  78.8"," ","  66.2"," ","  6.0",," 0.08","G","9999.9"," 0","999.9",,"999.9"," 0","  71.6"," 5","  4.7"," 5","  4.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-04","  64.8"," 4","000000",,"999.9",,"  77.0"," ","  64.4"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.8"," 4","  4.7"," 4","  6.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-05","  62.6"," 5","000000",,"999.9",,"  77.0","*","  66.2"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.3"," 5","  6.1"," 5","  3.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-07","  61.9"," 5","000000",,"999.9",,"  78.8"," ","  66.2"," ","  6.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.8"," 5","  4.0"," 5","  2.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-08","  63.9"," 4","000000",,"999.9",,"  78.8"," ","  68.0"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.8"," 4","  3.3"," 4","  5.0"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-09","  64.4"," 5","000000",,"999.9",,"  80.6"," ","  68.0"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  76.3"," 5","  3.6"," 5","  7.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-10","  64.4"," 5","000000",,"999.9",,"  80.6","*","  68.0"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  76.3"," 5","  3.7"," 5","  4.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-11","  66.5"," 6","000000",,"999.9",,"  82.4"," ","  68.0"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.9"," 6","  4.9"," 6","  3.7"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-12","  65.8"," 5","000000",,"999.9",,"  80.6"," ","  68.0"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.9"," 5","  3.4"," 5","  4.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-13","  65.3"," 6","010000",,"999.9",,"  91.4"," ","  69.8"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.6"," 6","  4.5"," 6","  3.5"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-14","  66.2"," 5","000000",,"999.9",,"  82.4"," ","  69.8"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.2"," 5","  3.4"," 5","  4.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-15","  66.9"," 5","000000",,"999.9",,"  78.8"," ","  68.0"," ","  8.0",," 0.35","G","9999.9"," 0","999.9",,"999.9"," 0","  73.0"," 5","  3.1"," 5","  4.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-16","  69.4"," 5","000000",,"999.9",,"  78.8","*","  68.0"," "," 14.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.2"," 5","  3.2"," 5","  5.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-18","  65.0"," 6","000000",,"999.9",,"  80.6"," ","  66.2"," ","  9.9",," 0.08","G","9999.9"," 0","999.9",,"999.9"," 0","  72.5"," 6","  4.3"," 6","  4.7"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-19","  66.9"," 5","110000",,"999.9",,"  80.6"," ","  66.2"," ","  8.0",," 0.31","G","9999.9"," 0","999.9",,"999.9"," 0","  70.9"," 5","  2.2"," 5","  4.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-20","  65.3"," 4","000000",,"999.9",,"  75.2"," ","  66.2"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.6"," 4","  3.1"," 4","  4.3"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-21","  63.5"," 4","000000",,"999.9",,"  82.4","*","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  76.6"," 5","  3.4"," 5","  4.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-22","  64.8"," 4","000000",,"999.9",,"  82.4"," ","  66.2"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.8"," 5","  3.4"," 5","  6.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-23","  66.5"," 6","000000",,"999.9",,"  77.0"," ","  64.4"," "," 12.0",," 0.67","G","9999.9"," 0","999.9",,"999.9"," 0","  71.0"," 6","  3.0"," 6","  5.3"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-24","  67.7"," 6","000000",,"999.9",,"  78.8","*","  66.2"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  74.0"," 6","  2.9"," 6","  4.7"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-25","  63.7"," 5","000000",,"999.9",,"  80.6"," ","  68.0"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.8"," 5","  2.8"," 4","  3.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-27","  66.2"," 4","000000",,"999.9",,"  80.6","*","  68.0"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.7"," 4","  3.3"," 4","  4.5"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-28","  66.2"," 5","000000",,"999.9",,"  84.2","*","  71.6"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  78.8"," 5","  3.7"," 5","  2.8"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-29","  66.2"," 5","000000",,"999.9",,"  82.4","*","  71.6"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  77.7"," 5","  3.9"," 5","  2.6"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-30","  67.0"," 7","010010",,"999.9",,"  84.2"," ","  66.2"," ","  9.9",," 2.13","G","9999.9"," 0","999.9",,"999.9"," 0","  72.4"," 7","  4.6"," 7","  4.6"," 7"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-03-31","  65.9"," 6","000000",,"999.9",,"  78.8","*","  66.2"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.7"," 6","  8.3"," 6","  3.7"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-01","  66.2"," 6","000000",,"999.9",,"  80.6","*","  68.0"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  75.8"," 6","  9.0"," 6","  4.2"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-02","  65.1"," 5","000000",,"999.9",,"  84.2"," ","  68.0"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  73.4"," 5","  5.3"," 5","  4.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-03","  66.2"," 5","000000",,"999.9",,"  77.0"," ","  68.0"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.3"," 5","  5.2"," 5","  6.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-05","  66.9"," 5","000000",,"999.9",,"  77.0"," ","  66.2"," ","  7.0",," 0.31","G","9999.9"," 0","999.9",,"999.9"," 0","  70.9"," 5","  4.7"," 5","  5.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-06","  65.1"," 5","000000",,"999.9",,"  77.0","*","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  71.2"," 5","  7.6"," 5","  3.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-07","  66.5"," 7","010010",,"999.9",,"  77.0"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.8"," 7","  5.6"," 7","  3.2"," 7"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-08","  65.9"," 6","000000",,"999.9",,"  75.2"," ","  66.2"," ","  8.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  69.8"," 6","  4.5"," 6","  2.7"," 6"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-09","  66.2"," 5","010000",,"999.9",,"  77.0"," ","  66.2"," "," 12.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.9"," 5","  5.6"," 5","  4.4"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-10","  65.5"," 5","000000",,"999.9",,"  77.0"," ","  64.4"," ","  9.9",," 0.08","G","9999.9"," 0","999.9",,"999.9"," 0","  70.2"," 5","  4.5"," 5","  6.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-11","  65.3"," 4","000000",,"999.9",,"  77.0"," ","  64.4"," ","  9.9",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  70.7"," 4","  4.0"," 4","  7.2"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-16","  66.6"," 5","000000",,"999.9",,"  77.0"," ","  64.4"," ","  9.9",," 0.01","G","9999.9"," 0","999.9",,"999.9"," 0","  73.4"," 5","  7.3"," 5","  4.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-18","  67.6"," 5","000000",,"999.9",,"  80.6"," ","  68.0"," ","  8.0",," 0.04","G","9999.9"," 0","999.9",,"999.9"," 0","  74.1"," 5","  7.6"," 5","  4.0"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-19","  68.0"," 4","000000",,"999.9",,"  80.6","*","  69.8"," ","  7.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  76.1"," 4","  7.9"," 4","  2.8"," 4"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-20","  68.7"," 5","000000",,"999.9",,"  82.4"," ","  68.0","*","  6.0",," 0.00","G","9999.9"," 0","999.9",,"999.9"," 0","  72.3"," 5","  8.0"," 5","  1.2"," 5"
"80094099999","PALONEGRO, CO","7.1265","-73.184778","1187.8","1980-04-24","  68.0"," 4","110000",,"999.9",,"  78.8"," ","  68.0","*","  6.0",," 0.02","B","9999.9"," 0","999.9",,"999.9"," 0","  70.7"," 4","  5.8"," 4","  3.5"," 4"
